inst,elapsed,alg,lb,ub
SBF2-0.75/tonge70_c=364,0.007166961,hoffmann,10,10
SBF2-0.75/tonge70_c=364,0.007009767,FH_hoffmann,10,10
SBF2-0.75/tonge70_c=364,0.008100444,S_hoffmann,10,10
SBF2-0.75/tonge70_c=364,0.007061301,SW_hoffmann,10,10
SBF2-0.75/tonge70_c=410,0.009494603,S_hoffmann,9,9
SBF2-0.75/tonge70_c=410,0.008713932,SW_hoffmann,9,9
SBF2-0.75/tonge70_c=410,0.008189682,FH_hoffmann,9,9
SBF2-0.75/tonge70_c=410,0.008302936,hoffmann,9,9
SBF2-0.75/tonge70_c=468,0.006744285,FH_hoffmann,8,8
SBF2-0.75/tonge70_c=468,0.007045218,hoffmann,8,8
SBF2-0.75/tonge70_c=468,0.007847312,S_hoffmann,8,8
SBF2-0.75/tonge70_c=468,0.006702702,SW_hoffmann,8,8
SBF2-0.75/tonge70_c=527,0.007545352,FH_hoffmann,7,7
SBF2-0.75/tonge70_c=527,0.007546688,hoffmann,7,7
SBF2-0.75/tonge70_c=527,0.008689312,S_hoffmann,7,7
SBF2-0.75/tonge70_c=527,0.007529342,SW_hoffmann,7,7
SBF2-0.75/warnecke_c=104,0.00922687,hoffmann,15,15
SBF2-0.75/warnecke_c=104,0.008352787,FH_hoffmann,15,15
SBF2-0.75/warnecke_c=104,0.048007347,S_hoffmann,15,15
SBF2-0.75/warnecke_c=104,0.037305396,SW_hoffmann,15,15
SBF2-0.75/warnecke_c=111,0.073729373,SW_hoffmann,14,14
SBF2-0.75/warnecke_c=111,0.00849271,FH_hoffmann,14,14
SBF2-0.75/warnecke_c=111,0.0422229,S_hoffmann,14,14
SBF2-0.75/warnecke_c=111,0.008692626,hoffmann,14,14
SBF2-0.75/warnecke_c=54,0.009899389,hoffmann,30,32
SBF2-0.75/warnecke_c=54,0.012907377,SW_hoffmann,30,32
SBF2-0.75/warnecke_c=54,0.010690634,FH_hoffmann,30,31
SBF2-0.75/warnecke_c=54,0.647736282,S_hoffmann,30,31
SBF2-0.75/warnecke_c=56,0.008584391,hoffmann,29,32
SBF2-0.75/warnecke_c=56,0.010383342,FH_hoffmann,29,29
SBF2-0.75/warnecke_c=56,0.193375916,S_hoffmann,29,29
SBF2-0.75/warnecke_c=56,0.012986187,SW_hoffmann,29,30
SBF2-0.75/warnecke_c=58,0.010680408,FH_hoffmann,28,30
SBF2-0.75/warnecke_c=58,0.012846485,SW_hoffmann,28,30
SBF2-0.75/warnecke_c=58,0.00939661,hoffmann,28,31
SBF2-0.75/warnecke_c=58,0.362189364,S_hoffmann,28,30
SBF2-0.75/warnecke_c=60,0.009819659,FH_hoffmann,27,27
SBF2-0.75/warnecke_c=60,0.012504144,S_hoffmann,27,27
SBF2-0.75/warnecke_c=60,0.01381427,SW_hoffmann,27,27
SBF2-0.75/warnecke_c=60,0.00939687,hoffmann,27,27
SBF2-0.75/warnecke_c=62,0.0095301,hoffmann,26,29
SBF2-0.75/warnecke_c=62,0.010976555,FH_hoffmann,26,28
SBF2-0.75/warnecke_c=62,0.013482172,SW_hoffmann,26,29
SBF2-0.75/warnecke_c=62,0.55138593,S_hoffmann,26,28
SBF2-0.75/warnecke_c=65,0.00804784,hoffmann,24,27
SBF2-0.75/warnecke_c=65,0.008767494,FH_hoffmann,24,27
SBF2-0.75/warnecke_c=65,0.012119755,SW_hoffmann,24,27
SBF2-0.75/warnecke_c=65,0.728362164,S_hoffmann,24,27
SBF2-0.75/warnecke_c=68,0.010612601,FH_hoffmann,23,24
SBF2-0.75/warnecke_c=68,0.009833011,hoffmann,23,24
SBF2-0.75/warnecke_c=68,0.745470945,S_hoffmann,23,24
SBF2-0.75/warnecke_c=68,0.01657411,SW_hoffmann,23,24
SBF2-0.75/warnecke_c=71,0.013592232,SW_hoffmann,22,24
SBF2-0.75/warnecke_c=71,0.442183594,S_hoffmann,22,24
SBF2-0.75/warnecke_c=71,0.007391224,hoffmann,22,25
SBF2-0.75/warnecke_c=71,0.009069015,FH_hoffmann,22,24
SBF2-0.75/warnecke_c=74,0.009178131,hoffmann,21,23
SBF2-0.75/warnecke_c=74,0.021042873,SW_hoffmann,21,23
SBF2-0.75/warnecke_c=74,0.56821388,S_hoffmann,21,22
SBF2-0.75/warnecke_c=74,0.009533677,FH_hoffmann,21,22
SBF2-0.75/warnecke_c=78,0.885370526,S_hoffmann,20,21
SBF2-0.75/warnecke_c=78,0.008308338,hoffmann,20,22
SBF2-0.75/warnecke_c=78,0.02153417,SW_hoffmann,20,22
SBF2-0.75/warnecke_c=78,0.009183488,FH_hoffmann,20,22
SBF2-0.75/warnecke_c=82,0.008232276,hoffmann,19,21
SBF2-0.75/warnecke_c=82,0.039341461,SW_hoffmann,19,21
SBF2-0.75/warnecke_c=82,0.009423366,FH_hoffmann,19,20
SBF2-0.75/warnecke_c=82,0.899926655,S_hoffmann,19,20
SBF2-0.75/warnecke_c=86,0.009159318,hoffmann,18,20
SBF2-0.75/warnecke_c=86,0.863144116,S_hoffmann,18,19
SBF2-0.75/warnecke_c=86,0.009666722,FH_hoffmann,18,19
SBF2-0.75/warnecke_c=86,0.028408106,SW_hoffmann,18,20
SBF2-0.75/warnecke_c=92,0.008994025,hoffmann,17,18
SBF2-0.75/warnecke_c=92,0.041959245,S_hoffmann,17,17
SBF2-0.75/warnecke_c=92,0.03062759,SW_hoffmann,17,17
SBF2-0.75/warnecke_c=92,0.010010694,FH_hoffmann,17,17
SBF2-0.75/warnecke_c=97,0.042750283,SW_hoffmann,16,17
SBF2-0.75/warnecke_c=97,0.00901041,hoffmann,16,18
SBF2-0.75/warnecke_c=97,1.008585379,S_hoffmann,16,17
SBF2-0.75/warnecke_c=97,0.009937382,FH_hoffmann,16,17
SBF2-0.75/wee-mag_c=28,0.017331477,hoffmann,63,63
SBF2-0.75/wee-mag_c=28,0.01992222,S_hoffmann,63,63
SBF2-0.75/wee-mag_c=28,0.017352006,SW_hoffmann,63,63
SBF2-0.75/wee-mag_c=28,0.017277701,FH_hoffmann,63,63
SBF2-0.75/wee-mag_c=29,0.009998228,SW_hoffmann,63,63
SBF2-0.75/wee-mag_c=29,0.010044521,hoffmann,63,63
SBF2-0.75/wee-mag_c=29,0.011505838,S_hoffmann,63,63
SBF2-0.75/wee-mag_c=29,0.010249251,FH_hoffmann,63,63
SBF2-0.75/wee-mag_c=30,0.017800853,hoffmann,62,62
SBF2-0.75/wee-mag_c=30,0.024453829,S_hoffmann,62,62
SBF2-0.75/wee-mag_c=30,0.022267702,SW_hoffmann,62,62
SBF2-0.75/wee-mag_c=30,0.021602928,FH_hoffmann,62,62
SBF2-0.75/wee-mag_c=31,0.022429463,SW_hoffmann,62,62
SBF2-0.75/wee-mag_c=31,0.017978551,hoffmann,62,62
SBF2-0.75/wee-mag_c=31,0.024930795,S_hoffmann,62,62
SBF2-0.75/wee-mag_c=31,0.022218796,FH_hoffmann,62,62
SBF2-0.75/wee-mag_c=32,0.018476979,hoffmann,60,61
SBF2-0.75/wee-mag_c=32,0.043248118,SW_hoffmann,60,61
SBF2-0.75/wee-mag_c=32,7.763664597,S_hoffmann,60,61
SBF2-0.75/wee-mag_c=32,0.025989181,FH_hoffmann,60,61
SBF2-0.75/wee-mag_c=33,0.042986845,SW_hoffmann,60,61
SBF2-0.75/wee-mag_c=33,0.014452305,hoffmann,60,61
SBF2-0.75/wee-mag_c=33,0.025099337,FH_hoffmann,60,61
SBF2-0.75/wee-mag_c=33,10.001336442,S_hoffmann,60,61
SBF2-0.75/wee-mag_c=34,0.045715893,SW_hoffmann,60,61
SBF2-0.75/wee-mag_c=34,0.014382553,hoffmann,60,61
SBF2-0.75/wee-mag_c=34,0.024278438,FH_hoffmann,60,61
SBF2-0.75/wee-mag_c=34,9.664076901,S_hoffmann,60,61
SBF2-0.75/wee-mag_c=35,0.009215643,FH_hoffmann,60,60
SBF2-0.75/wee-mag_c=35,0.010514743,SW_hoffmann,60,60
SBF2-0.75/wee-mag_c=35,0.009022634,hoffmann,60,60
SBF2-0.75/wee-mag_c=35,0.010582151,S_hoffmann,60,60
SBF2-0.75/wee-mag_c=36,0.009140055,FH_hoffmann,60,60
SBF2-0.75/wee-mag_c=36,0.009183361,SW_hoffmann,60,60
SBF2-0.75/wee-mag_c=36,0.009100607,hoffmann,60,60
SBF2-0.75/wee-mag_c=36,0.010488194,S_hoffmann,60,60
SBF2-0.75/wee-mag_c=37,0.009111023,hoffmann,60,60
SBF2-0.75/wee-mag_c=37,0.009103476,FH_hoffmann,60,60
SBF2-0.75/wee-mag_c=37,0.011174868,SW_hoffmann,60,60
SBF2-0.75/wee-mag_c=37,0.01063766,S_hoffmann,60,60
SBF2-0.75/wee-mag_c=38,0.009109541,SW_hoffmann,60,60
SBF2-0.75/wee-mag_c=38,0.010548521,S_hoffmann,60,60
SBF2-0.75/wee-mag_c=38,0.009133121,hoffmann,60,60
SBF2-0.75/wee-mag_c=38,0.009214985,FH_hoffmann,60,60
SBF2-0.75/wee-mag_c=39,0.010617942,S_hoffmann,60,60
SBF2-0.75/wee-mag_c=39,0.009069802,SW_hoffmann,60,60
SBF2-0.75/wee-mag_c=39,0.009164791,FH_hoffmann,60,60
SBF2-0.75/wee-mag_c=39,0.009126069,hoffmann,60,60
SBF2-0.75/wee-mag_c=40,0.010576273,S_hoffmann,60,60
SBF2-0.75/wee-mag_c=40,0.009119062,FH_hoffmann,60,60
SBF2-0.75/wee-mag_c=40,0.009159222,hoffmann,60,60
SBF2-0.75/wee-mag_c=40,0.009053248,SW_hoffmann,60,60
SBF2-0.75/wee-mag_c=41,0.010801743,S_hoffmann,59,59
SBF2-0.75/wee-mag_c=41,0.009237417,hoffmann,59,59
SBF2-0.75/wee-mag_c=41,0.009149848,SW_hoffmann,59,59
SBF2-0.75/wee-mag_c=41,0.009169126,FH_hoffmann,59,59
SBF2-0.75/wee-mag_c=42,0.00929079,SW_hoffmann,55,55
SBF2-0.75/wee-mag_c=42,0.009359524,FH_hoffmann,55,55
SBF2-0.75/wee-mag_c=42,0.009342962,hoffmann,55,55
SBF2-0.75/wee-mag_c=42,0.010908774,S_hoffmann,55,55
SBF2-0.75/wee-mag_c=43,0.009660506,SW_hoffmann,50,50
SBF2-0.75/wee-mag_c=43,0.011399147,S_hoffmann,50,50
SBF2-0.75/wee-mag_c=43,0.009889507,hoffmann,50,50
SBF2-0.75/wee-mag_c=43,0.009782186,FH_hoffmann,50,50
SBF2-0.75/wee-mag_c=45,0.038055729,FH_hoffmann,34,38
SBF2-0.75/wee-mag_c=45,0.021500793,hoffmann,34,39
SBF2-0.75/wee-mag_c=45,0.072967347,SW_hoffmann,34,39
SBF2-0.75/wee-mag_c=45,8.784386849,S_hoffmann,34,38
SBF2-0.75/wee-mag_c=46,9.465177513,S_hoffmann,33,34
SBF2-0.75/wee-mag_c=46,0.037391772,FH_hoffmann,33,35
SBF2-0.75/wee-mag_c=46,0.020466647,hoffmann,33,36
SBF2-0.75/wee-mag_c=46,0.108855232,SW_hoffmann,33,36
SBF2-0.75/wee-mag_c=47,9.630067707,S_hoffmann,32,33
SBF2-0.75/wee-mag_c=47,0.129891212,SW_hoffmann,32,34
SBF2-0.75/wee-mag_c=47,0.031882399,FH_hoffmann,32,33
SBF2-0.75/wee-mag_c=47,0.018546663,hoffmann,32,34
SBF2-0.75/wee-mag_c=49,0.17950773,SW_hoffmann,31,33
SBF2-0.75/wee-mag_c=49,0.018426524,hoffmann,31,33
SBF2-0.75/wee-mag_c=49,9.874606862,S_hoffmann,31,32
SBF2-0.75/wee-mag_c=49,0.032759341,FH_hoffmann,31,33
SBF2-0.75/wee-mag_c=50,0.020788036,hoffmann,30,32
SBF2-0.75/wee-mag_c=50,0.141262868,SW_hoffmann,30,32
SBF2-0.75/wee-mag_c=50,10.005572029,S_hoffmann,30,32
SBF2-0.75/wee-mag_c=50,0.036398646,FH_hoffmann,30,32
SBF2-0.75/wee-mag_c=52,10.005362013,S_hoffmann,30,31
SBF2-0.75/wee-mag_c=52,0.153633871,SW_hoffmann,30,31
SBF2-0.75/wee-mag_c=52,0.020214698,hoffmann,30,31
SBF2-0.75/wee-mag_c=52,0.039042112,FH_hoffmann,30,31
SBF2-0.75/wee-mag_c=54,0.038843346,FH_hoffmann,30,31
SBF2-0.75/wee-mag_c=54,0.15913231,SW_hoffmann,30,31
SBF2-0.75/wee-mag_c=54,0.01760668,hoffmann,30,31
SBF2-0.75/wee-mag_c=54,10.007800729,S_hoffmann,30,31
SBF2-0.75/wee-mag_c=56,0.154512232,SW_hoffmann,30,31
SBF2-0.75/wee-mag_c=56,0.01751315,hoffmann,30,31
SBF2-0.75/wee-mag_c=56,0.031250987,FH_hoffmann,30,30
SBF2-0.75/wee-mag_c=56,0.768471517,S_hoffmann,30,30
SBF2-1.00/Arc111_c=10027,0.193984504,SW_hoffmann,15,16
SBF2-1.00/Arc111_c=10027,10.0025109,S_hoffmann,15,16
SBF2-1.00/Arc111_c=10027,0.050400311,hoffmann,15,16
SBF2-1.00/Arc111_c=10027,0.059614916,FH_hoffmann,15,16
SBF2-1.00/Arc111_c=10743,0.200527545,SW_hoffmann,14,15
SBF2-1.00/Arc111_c=10743,8.446911082,S_hoffmann,14,15
SBF2-1.00/Arc111_c=10743,0.069371412,FH_hoffmann,14,15
SBF2-1.00/Arc111_c=10743,0.058051345,hoffmann,14,15
SBF2-1.00/arc111_c=11378,0.196586578,SW_hoffmann,14,15
SBF2-1.00/arc111_c=11378,0.049938634,hoffmann,14,15
SBF2-1.00/arc111_c=11378,7.97053344,S_hoffmann,14,15
SBF2-1.00/arc111_c=11378,0.056675291,FH_hoffmann,14,15
SBF2-1.00/Arc111_c=11570,0.059894965,FH_hoffmann,13,14
SBF2-1.00/Arc111_c=11570,7.87705043,S_hoffmann,13,14
SBF2-1.00/Arc111_c=11570,0.184162791,SW_hoffmann,13,14
SBF2-1.00/Arc111_c=11570,0.050092835,hoffmann,13,14
SBF2-1.00/Arc111_c=17067,0.131279028,SW_hoffmann,9,10
SBF2-1.00/Arc111_c=17067,1.795383165,S_hoffmann,9,10
SBF2-1.00/Arc111_c=17067,0.042175822,FH_hoffmann,9,10
SBF2-1.00/Arc111_c=17067,0.041631761,hoffmann,9,10
SBF2-1.00/arc111_c=5755,0.069867624,FH_hoffmann,27,28
SBF2-1.00/arc111_c=5755,0.24952997,SW_hoffmann,27,28
SBF2-1.00/arc111_c=5755,10.00002778,S_hoffmann,27,28
SBF2-1.00/arc111_c=5755,0.050088609,hoffmann,27,28
SBF2-1.00/Arc111_c=5785,10.000033801,S_hoffmann,27,28
SBF2-1.00/Arc111_c=5785,0.243944486,SW_hoffmann,27,28
SBF2-1.00/Arc111_c=5785,0.064213092,FH_hoffmann,27,28
SBF2-1.00/Arc111_c=5785,0.047716081,hoffmann,27,28
SBF2-1.00/Arc111_c=6016,0.207938063,SW_hoffmann,26,27
SBF2-1.00/Arc111_c=6016,10.004489247,S_hoffmann,26,27
SBF2-1.00/Arc111_c=6016,0.046985794,hoffmann,26,27
SBF2-1.00/Arc111_c=6016,0.075860702,FH_hoffmann,26,27
SBF2-1.00/Arc111_c=6267,0.048150927,hoffmann,25,26
SBF2-1.00/Arc111_c=6267,0.063610376,FH_hoffmann,25,26
SBF2-1.00/Arc111_c=6267,10.006112047,S_hoffmann,25,26
SBF2-1.00/Arc111_c=6267,0.211718536,SW_hoffmann,25,26
SBF2-1.00/Arc111_c=6540,10.000698615,S_hoffmann,24,25
SBF2-1.00/Arc111_c=6540,0.049859272,hoffmann,24,25
SBF2-1.00/Arc111_c=6540,0.067478652,FH_hoffmann,24,25
SBF2-1.00/Arc111_c=6540,0.213326015,SW_hoffmann,24,25
SBF2-1.00/Arc111_c=6837,0.028369911,S_hoffmann,23,23
SBF2-1.00/Arc111_c=6837,0.027430284,SW_hoffmann,23,23
SBF2-1.00/Arc111_c=6837,0.027381634,hoffmann,23,23
SBF2-1.00/Arc111_c=6837,0.027145534,FH_hoffmann,23,23
SBF2-1.00/Arc111_c=7162,0.21522892,SW_hoffmann,22,23
SBF2-1.00/Arc111_c=7162,0.076615159,FH_hoffmann,22,23
SBF2-1.00/Arc111_c=7162,0.051570367,hoffmann,22,23
SBF2-1.00/Arc111_c=7162,10.001695546,S_hoffmann,22,23
SBF2-1.00/Arc111_c=7520,0.069515174,FH_hoffmann,20,21
SBF2-1.00/Arc111_c=7520,0.048655167,hoffmann,20,21
SBF2-1.00/Arc111_c=7520,10.002729868,S_hoffmann,20,21
SBF2-1.00/Arc111_c=7520,0.210680604,SW_hoffmann,20,21
SBF2-1.00/Arc111_c=7916,0.027494704,hoffmann,20,20
SBF2-1.00/Arc111_c=7916,0.028363658,S_hoffmann,20,20
SBF2-1.00/Arc111_c=7916,0.028020985,FH_hoffmann,20,20
SBF2-1.00/Arc111_c=7916,0.027169649,SW_hoffmann,20,20
SBF2-1.00/Arc111_c=8356,0.187064319,SW_hoffmann,18,19
SBF2-1.00/Arc111_c=8356,0.064236076,FH_hoffmann,18,19
SBF2-1.00/Arc111_c=8356,0.045867846,hoffmann,18,19
SBF2-1.00/Arc111_c=8356,10.003788268,S_hoffmann,18,19
SBF2-1.00/arc111_c=8847,0.027515938,FH_hoffmann,18,18
SBF2-1.00/arc111_c=8847,0.027503172,hoffmann,18,18
SBF2-1.00/arc111_c=8847,0.028758185,S_hoffmann,18,18
SBF2-1.00/arc111_c=8847,0.027350935,SW_hoffmann,18,18
SBF2-1.00/Arc111_c=9400,0.212585966,SW_hoffmann,16,18
SBF2-1.00/Arc111_c=9400,10.001419145,S_hoffmann,16,18
SBF2-1.00/Arc111_c=9400,0.059269405,hoffmann,16,18
SBF2-1.00/Arc111_c=9400,0.076269914,FH_hoffmann,16,18
SBF2-1.00/arc83_c=10816,0.010360822,SW_hoffmann,8,8
SBF2-1.00/arc83_c=10816,0.01035939,FH_hoffmann,8,8
SBF2-1.00/arc83_c=10816,0.010344581,hoffmann,8,8
SBF2-1.00/arc83_c=10816,0.010786387,S_hoffmann,8,8
SBF2-1.00/Arc83_c=3786,0.100812429,SW_hoffmann,21,22
SBF2-1.00/Arc83_c=3786,0.022829069,hoffmann,21,23
SBF2-1.00/Arc83_c=3786,0.018877783,FH_hoffmann,21,23
SBF2-1.00/Arc83_c=3786,1.606228768,S_hoffmann,21,22
SBF2-1.00/Arc83_c=3985,2.270207262,S_hoffmann,20,21
SBF2-1.00/Arc83_c=3985,0.016617841,hoffmann,20,21
SBF2-1.00/Arc83_c=3985,0.020961551,FH_hoffmann,20,21
SBF2-1.00/Arc83_c=3985,0.106173359,SW_hoffmann,20,21
SBF2-1.00/Arc83_c=4206,0.127863478,SW_hoffmann,19,20
SBF2-1.00/Arc83_c=4206,0.021636324,FH_hoffmann,19,20
SBF2-1.00/Arc83_c=4206,0.017208777,hoffmann,19,20
SBF2-1.00/Arc83_c=4206,1.346607377,S_hoffmann,19,19
SBF2-1.00/Arc83_c=4454,0.121453921,SW_hoffmann,18,19
SBF2-1.00/Arc83_c=4454,0.024354746,FH_hoffmann,18,19
SBF2-1.00/Arc83_c=4454,3.586905525,S_hoffmann,18,19
SBF2-1.00/Arc83_c=4454,0.017700829,hoffmann,18,19
SBF2-1.00/Arc83_c=4732,0.128512755,SW_hoffmann,17,17
SBF2-1.00/Arc83_c=4732,2.076961254,S_hoffmann,17,17
SBF2-1.00/Arc83_c=4732,0.022295359,FH_hoffmann,17,17
SBF2-1.00/Arc83_c=4732,0.019406911,hoffmann,17,17
SBF2-1.00/Arc83_c=5048,0.131244221,SW_hoffmann,16,17
SBF2-1.00/Arc83_c=5048,3.849565134,S_hoffmann,16,16
SBF2-1.00/Arc83_c=5048,0.019367999,hoffmann,16,17
SBF2-1.00/Arc83_c=5048,0.028284617,FH_hoffmann,16,17
SBF2-1.00/Arc83_c=5408,0.020133771,hoffmann,15,16
SBF2-1.00/Arc83_c=5408,6.141322817,S_hoffmann,15,16
SBF2-1.00/Arc83_c=5408,0.027164558,FH_hoffmann,15,16
SBF2-1.00/Arc83_c=5408,0.11956528,SW_hoffmann,15,16
SBF2-1.00/Arc83_c=5824,0.01233306,hoffmann,14,14
SBF2-1.00/Arc83_c=5824,0.012746562,S_hoffmann,14,14
SBF2-1.00/Arc83_c=5824,0.012401026,FH_hoffmann,14,14
SBF2-1.00/Arc83_c=5824,0.012359768,SW_hoffmann,14,14
SBF2-1.00/arc83_c=5853,0.012927925,S_hoffmann,14,14
SBF2-1.00/arc83_c=5853,0.012405793,hoffmann,14,14
SBF2-1.00/arc83_c=5853,0.012351028,SW_hoffmann,14,14
SBF2-1.00/arc83_c=5853,0.012422817,FH_hoffmann,14,14
SBF2-1.00/Arc83_c=6309,0.012456039,hoffmann,13,13
SBF2-1.00/Arc83_c=6309,0.012986994,S_hoffmann,13,13
SBF2-1.00/Arc83_c=6309,0.01248396,FH_hoffmann,13,13
SBF2-1.00/Arc83_c=6309,0.01252104,SW_hoffmann,13,13
SBF2-1.00/arc83_c=6842,0.095872911,SW_hoffmann,12,13
SBF2-1.00/arc83_c=6842,5.121715239,S_hoffmann,12,13
SBF2-1.00/arc83_c=6842,0.021856501,FH_hoffmann,12,13
SBF2-1.00/arc83_c=6842,0.016723741,hoffmann,12,13
SBF2-1.00/Arc83_c=6883,0.011029424,S_hoffmann,12,12
SBF2-1.00/Arc83_c=6883,0.010650853,FH_hoffmann,12,12
SBF2-1.00/Arc83_c=6883,0.010628445,hoffmann,12,12
SBF2-1.00/Arc83_c=6883,0.01064065,SW_hoffmann,12,12
SBF2-1.00/Arc83_c=7571,0.010399528,SW_hoffmann,11,11
SBF2-1.00/Arc83_c=7571,0.010347354,FH_hoffmann,11,11
SBF2-1.00/Arc83_c=7571,0.010717229,S_hoffmann,11,11
SBF2-1.00/Arc83_c=7571,0.010386597,hoffmann,11,11
SBF2-1.00/arc83_c=8412,0.01238112,SW_hoffmann,10,10
SBF2-1.00/arc83_c=8412,0.012333579,hoffmann,10,10
SBF2-1.00/arc83_c=8412,0.012423061000000001,FH_hoffmann,10,10
SBF2-1.00/arc83_c=8412,0.012854523,S_hoffmann,10,10
SBF2-1.00/arc83_c=8898,0.017372267,hoffmann,9,9
SBF2-1.00/arc83_c=8898,0.01642489,FH_hoffmann,9,9
SBF2-1.00/arc83_c=8898,0.01269527,S_hoffmann,9,9
SBF2-1.00/arc83_c=8898,0.012239386,SW_hoffmann,9,9
SBF2-1.00/barthol2_c=101,0.740132623,SW_hoffmann,42,45
SBF2-1.00/barthol2_c=101,10.001715018,S_hoffmann,42,45
SBF2-1.00/barthol2_c=101,0.265654909,FH_hoffmann,42,45
SBF2-1.00/barthol2_c=101,0.109347985,hoffmann,42,46
SBF2-1.00/barthol2_c=104,10.013401567,S_hoffmann,41,44
SBF2-1.00/barthol2_c=104,0.271760008,FH_hoffmann,41,44
SBF2-1.00/barthol2_c=104,0.105764432,hoffmann,41,45
SBF2-1.00/barthol2_c=104,0.693566854,SW_hoffmann,41,44
SBF2-1.00/barthol2_c=106,0.671106493,SW_hoffmann,40,43
SBF2-1.00/barthol2_c=106,0.10519152,hoffmann,40,44
SBF2-1.00/barthol2_c=106,0.247329963,FH_hoffmann,40,43
SBF2-1.00/barthol2_c=106,10.015088608,S_hoffmann,40,43
SBF2-1.00/barthol2_c=109,0.236029621,FH_hoffmann,39,42
SBF2-1.00/barthol2_c=109,0.118660044,hoffmann,39,42
SBF2-1.00/barthol2_c=109,10.011601428,S_hoffmann,39,42
SBF2-1.00/barthol2_c=109,0.709250472,SW_hoffmann,39,42
SBF2-1.00/barthol2_c=112,0.683500057,SW_hoffmann,38,41
SBF2-1.00/barthol2_c=112,0.103422799,hoffmann,38,42
SBF2-1.00/barthol2_c=112,10.001756333,S_hoffmann,38,41
SBF2-1.00/barthol2_c=112,0.255048551,FH_hoffmann,38,41
SBF2-1.00/barthol2_c=115,10.020995184,S_hoffmann,37,40
SBF2-1.00/barthol2_c=115,0.108611222,hoffmann,37,41
SBF2-1.00/barthol2_c=115,0.237168384,FH_hoffmann,37,41
SBF2-1.00/barthol2_c=115,0.693002546,SW_hoffmann,37,40
SBF2-1.00/barthol2_c=118,0.235325727,FH_hoffmann,36,39
SBF2-1.00/barthol2_c=118,0.118870144,hoffmann,36,39
SBF2-1.00/barthol2_c=118,0.673719736,SW_hoffmann,36,39
SBF2-1.00/barthol2_c=118,10.00925056,S_hoffmann,36,39
SBF2-1.00/barthol2_c=121,10.001211313,S_hoffmann,35,38
SBF2-1.00/barthol2_c=121,0.659513731,SW_hoffmann,35,38
SBF2-1.00/barthol2_c=121,0.240539818,FH_hoffmann,35,38
SBF2-1.00/barthol2_c=121,0.122982928,hoffmann,35,38
SBF2-1.00/barthol2_c=125,0.618661527,SW_hoffmann,34,37
SBF2-1.00/barthol2_c=125,0.107103528,hoffmann,34,37
SBF2-1.00/barthol2_c=125,10.018586088,S_hoffmann,34,37
SBF2-1.00/barthol2_c=125,0.220765762,FH_hoffmann,34,37
SBF2-1.00/barthol2_c=129,0.632650614,SW_hoffmann,33,36
SBF2-1.00/barthol2_c=129,0.219708865,FH_hoffmann,33,36
SBF2-1.00/barthol2_c=129,0.106521049,hoffmann,33,36
SBF2-1.00/barthol2_c=129,10.015132133,S_hoffmann,33,36
SBF2-1.00/barthol2_c=133,0.630757964,SW_hoffmann,32,35
SBF2-1.00/barthol2_c=133,0.110810969,hoffmann,32,35
SBF2-1.00/barthol2_c=133,0.215523988,FH_hoffmann,32,35
SBF2-1.00/barthol2_c=133,10.025236049,S_hoffmann,32,35
SBF2-1.00/barthol2_c=137,0.108076904,hoffmann,31,34
SBF2-1.00/barthol2_c=137,0.216259777,FH_hoffmann,31,34
SBF2-1.00/barthol2_c=137,0.607081171,SW_hoffmann,31,34
SBF2-1.00/barthol2_c=137,10.030695341,S_hoffmann,31,34
SBF2-1.00/barthol2_c=142,0.198861927,FH_hoffmann,30,33
SBF2-1.00/barthol2_c=142,0.601468048,SW_hoffmann,30,33
SBF2-1.00/barthol2_c=142,10.001838142,S_hoffmann,30,33
SBF2-1.00/barthol2_c=142,0.106835825,hoffmann,30,33
SBF2-1.00/barthol2_c=146,0.202099323,FH_hoffmann,29,32
SBF2-1.00/barthol2_c=146,10.013985873,S_hoffmann,29,32
SBF2-1.00/barthol2_c=146,0.582846218,SW_hoffmann,29,32
SBF2-1.00/barthol2_c=146,0.106296209,hoffmann,29,32
SBF2-1.00/barthol2_c=152,0.104941357,hoffmann,28,31
SBF2-1.00/barthol2_c=152,10.01839009,S_hoffmann,28,30
SBF2-1.00/barthol2_c=152,0.192412708,FH_hoffmann,28,31
SBF2-1.00/barthol2_c=152,0.567984083,SW_hoffmann,28,31
SBF2-1.00/barthol2_c=157,0.552571387,SW_hoffmann,27,30
SBF2-1.00/barthol2_c=157,0.109458104,hoffmann,27,30
SBF2-1.00/barthol2_c=157,10.005260965,S_hoffmann,27,30
SBF2-1.00/barthol2_c=157,0.19867167,FH_hoffmann,27,30
SBF2-1.00/barthol2_c=163,0.221033474,FH_hoffmann,26,28
SBF2-1.00/barthol2_c=163,0.129408992,hoffmann,26,28
SBF2-1.00/barthol2_c=163,10.020271322,S_hoffmann,26,28
SBF2-1.00/barthol2_c=163,0.556053877,SW_hoffmann,26,28
SBF2-1.00/barthol2_c=170,0.534035536,SW_hoffmann,25,27
SBF2-1.00/barthol2_c=170,10.00051031,S_hoffmann,25,27
SBF2-1.00/barthol2_c=170,0.121970425,hoffmann,25,27
SBF2-1.00/barthol2_c=170,0.200213882,FH_hoffmann,25,27
SBF2-1.00/barthol2_c=84,10.000639733,S_hoffmann,51,54
SBF2-1.00/barthol2_c=84,0.672805,SW_hoffmann,51,54
